date,title,source,url
2018-09-13T01:16:43Z,Survey: US companies in China hurt by tariff war,abc-news,https://abcnews.go.com/International/wireStory/survey-us-companies-china-hurt-tariff-war-57786758
2018-09-15T23:53:39Z,Report: Trump going ahead with plans for new China tariffs,abc-news,https://abcnews.go.com/Politics/wireStory/report-trump-ahead-plans-china-tariffs-57850468
2018-09-07T17:28:57Z,Tesla in turmoil: Stock drops after executive exits and Elon Musk's marijuana hit,abc-news,https://abcnews.go.com/Business/tesla-turmoil-stock-drops-executive-exits-elon-musks/story?id=57670256
2018-09-04T08:58:54Z,Robot boat sails into history by finishing Atlantic crossing,abc-news,https://abcnews.go.com/Technology/wireStory/robot-boat-sails-history-finishing-atlantic-crossing-57585858
2018-09-11T09:24:12Z,How Instagram's verification rollout will impact social media influencers,abc-news,https://abcnews.go.com/Business/instagrams-verification-rollout-impact-social-media-influencers/story?id=57660490
2018-09-24T14:16:52Z,AP Explains: The US push to boost 'quantum computing',abc-news,https://abcnews.go.com/Technology/wireStory/ap-explains-us-push-boost-quantum-computing-58041931
2018-09-11T13:47:10Z,China puts off licenses for US companies amid tariff battle,abc-news,https://abcnews.go.com/International/wireStory/china-puts-off-licenses-us-companies-amid-tariff-57743795
2018-09-28T07:16:19Z,Digital maps are a modern marvel - until they're hijacked,abc-news,https://abcnews.go.com/Technology/wireStory/digital-maps-modern-marvel-hijacked-58142228
2018-09-03T20:14:08Z,Billionaire Seahawks owner contributes big to GOP,abc-news,https://abcnews.go.com/Politics/wireStory/billionaire-seahawks-owner-paul-allen-contributes-big-gop-57579452
2018-09-17T17:00:02Z,"iOS 12, thoroughly reviewed",ars-technica,https://arstechnica.com/gadgets/2018/09/ios-12-thoroughly-reviewed/
2018-09-11T10:45:51Z,This startup helps self-driving cars literally feel the road,ars-technica,https://arstechnica.com/cars/2018/09/this-startup-helps-self-driving-cars-literally-feel-the-road/
2018-09-18T15:47:16Z,Construction to begin on 36 megawatt Moroccan wind farm for Bitcoin mining,ars-technica,https://arstechnica.com/information-technology/2018/09/construction-to-begin-on-36-megawatt-moroccan-wind-farm-for-bitcoin-mining/
2018-09-09T14:00:05Z,"What to expect from Apple’s September 12, 2018 “Gather Round” event",ars-technica,https://arstechnica.com/gadgets/2018/09/what-to-expect-from-apples-september-12-2018-gather-round-event/
2018-09-28T13:00:35Z,Review: Google’s Wear OS 2.0 can’t fix its obsolete smartwatch hardware,ars-technica,https://arstechnica.com/gadgets/2018/09/review-googles-wear-os-2-0-cant-fix-its-obsolete-smartwatch-hardware/
2018-09-12T19:37:42Z,Google kills Google Inbox,ars-technica,https://arstechnica.com/gadgets/2018/09/google-kills-google-inbox/
2018-09-04T18:55:38Z,This lidar/camera hybrid could be a powerful addition to driverless cars,ars-technica,https://arstechnica.com/cars/2018/09/this-lidarcamera-hybrid-could-be-a-powerful-addition-to-driverless-cars/
2018-09-04T17:00:47Z,"Google celebrates a decade of Google Chrome, launches major redesign",ars-technica,https://arstechnica.com/gadgets/2018/09/google-celebrates-a-decade-of-google-chrome-launches-major-redesign/
2018-10-01T14:14:41Z,"iPhone XS and XS Max review: Big screens, big performance, big lenses, big prices",ars-technica,https://arstechnica.com/gadgets/2018/10/iphone-xs-and-xs-max-review-big-screens-big-performance-big-lenses-big-prices/
2018-09-17T14:22:59Z,Amazon looking into claims that employees delete bad reviews for cash,ars-technica,https://arstechnica.com/information-technology/2018/09/amazon-looking-into-claims-that-employees-delete-bad-reviews-for-cash/
2018-10-01T14:09:35Z,Could border agents trick you into unlocking your Face ID-enabled iPhone?,ars-technica,https://arstechnica.com/tech-policy/2018/10/could-border-agents-trick-you-into-unlocking-your-face-id-enabled-iphone/
2018-09-13T01:15:39Z,"Hands-on with the iPhone XS, iPhone XS Max, and iPhone XR",ars-technica,https://arstechnica.com/gadgets/2018/09/hands-on-with-the-iphone-xs-iphone-xs-max-and-iphone-xr/
2018-09-11T22:16:53Z,The future of US-China tech fiefdoms - Axios,axios,https://www.axios.com/china-and-the-us-parallel-tech-universes-1536282008-fb9d4c46-88c0-4acb-a992-511a1fd9e286.html
2018-09-15T15:31:00Z,How the Great Recession teed off tech's long boom - Axios,axios,https://www.axios.com/dotcom-bust-tech-growth-great-recession-b26085a7-128d-4724-a607-96114aecdf18.html
2018-09-14T02:17:00Z,The US-China race for quantum dominance - Axios,axios,https://www.axios.com/us-chinese-race-for-quantum-dominance-63f55bc2-45b5-438f-ae5c-a29b32a42642.html
2018-09-17T16:39:27Z,China Calls for Borderless Research to Promote AI Development,bloomberg,https://www.bloomberg.com/news/articles/2018-09-17/china-calls-for-borderless-research-to-promote-ai-development
2018-09-11T02:39:31Z,Google's AI Cloud Star Leaves After Pentagon Deal Protests - Bloomberg,bloomberg,https://www.bloomberg.com/tosv2.html?vid=&uuid=4696b060-b572-11e8-8076-47f11414d1f6&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0xMC9nb29nbGUtcy1haS1jbG91ZC1zdGFyLWxlYXZlcy1hZnRlci1wZW50YWdvbi1kZWFsLXByb3Rlc3Rz
2018-09-20T17:50:41Z,"At This High-Tech Farm, the Boss Is an AI Algorithm: Next Jobs",bloomberg,https://www.bloomberg.com/news/articles/2018-09-20/at-this-high-tech-farm-the-boss-is-an-ai-powered-algorithm
2018-09-12T04:24:00Z,Google's AI Cloud Star Leaves After Pentagon Deal Protests,bloomberg,https://www.bloomberg.com/news/articles/2018-09-10/google-s-ai-cloud-star-leaves-after-pentagon-deal-protests
2018-09-17T16:50:44Z,"Machines to Handle Half of Work Tasks by 2025, Davos Group Says",bloomberg,https://www.bloomberg.com/news/articles/2018-09-17/machines-to-handle-half-of-work-tasks-by-2025-davos-group-says
2018-09-12T19:49:00Z,Tech Firms Face Hefty Fines Under New EU Terror Rules,bloomberg,https://www.bloomberg.com/news/articles/2018-09-12/tech-firms-face-hefty-fines-under-new-eu-terror-rules
2018-09-19T22:27:15Z,Artificial Intelligence Threatens Jobs in Developing World,bloomberg,https://www.bloomberg.com/tosv2.html?vid=&uuid=277c9070-bc5f-11e8-96ca-290d36191c84&url=L3ZpZXcvYXJ0aWNsZXMvMjAxOC0wOS0xNy9hcnRpZmljaWFsLWludGVsbGlnZW5jZS10aHJlYXRlbnMtam9icy1pbi1kZXZlbG9waW5nLXdvcmxk
2018-09-19T18:31:00Z,Alibaba is reportedly setting up its own company to make a customized artificial-intelligence chip (BABA),google-news,http://feedproxy.google.com/~r/typepad/alleyinsider/silicon_alley_insider/~3/ko5pooKp028/alibaba-stock-price-make-customized-artificial-intelligence-chip-2018-9
2018-09-11T19:18:39Z,"AI Detects 72 Fast Radio Bursts Coming from a Distant, Unknown Source",google-news,http://feedproxy.google.com/~r/DiscoverMag/~3/9u1eO1FaBC4/
2018-09-05T20:52:33Z,Artificial Intelligence and Problem Solving,google-news,http://feedproxy.google.com/~r/avaxhome/bojL/~3/ODMf5zeEsfI/194453458X.html
2018-09-05T09:23:14Z,Azure Machine Learning Development: 1 Basic Concepts,google-news,http://feedproxy.google.com/~r/avaxhome/bojL/~3/EgTFWiw7PUs/Azure-Machine-Learning-Development-1-Basic-Concepts.html
2018-09-04T01:43:24Z,"Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",google-news,http://feedproxy.google.com/~r/avaxhome/bojL/~3/pHp4JORcyDU/3319983660.html
2018-09-05T13:18:14Z,Machine Learning and Tensorflow - The Google Cloud Approach,google-news,http://feedproxy.google.com/~r/avaxhome/bojL/~3/ZHPANyk6cBg/naag30473.html
2018-09-04T18:54:09Z,Guide to Vulnerability Analysis for Computer Networks and Systems: An Artificial Intelligence Approach,google-news,http://feedproxy.google.com/~r/avaxhome/bojL/~3/WaPH--2u9Jg/3319926233.html
2018-09-11T19:18:39Z,"AI Detects 72 Fast Radio Bursts Coming from a Distant, Unknown Source",google-news,http://feedproxy.google.com/~r/AllDiscovermagazinecomContent/~3/9u1eO1FaBC4/
2018-09-05T13:18:40Z,A&E - In Search Of: Artificial Intelligence (2018),google-news,http://feedproxy.google.com/~r/Avaxhome/video/~3/4IzvIUEyJHo/In.Search.Of.Artificial.Intelligence.720p2018.html
2018-09-28T14:21:56Z,Netradyne locks in $21 mln Series B,google-news,http://feedproxy.google.com/~r/pehub/blog/~3/pQHkQHeXc2E/
2018-09-19T18:31:00Z,Alibaba is reportedly setting up its own company to make a customized artificial-intelligence chip (BABA),google-news,http://feedproxy.google.com/~r/businessinsider/~3/dhQQJAw_03s/alibaba-stock-price-make-customized-artificial-intelligence-chip-2018-9
2018-09-05T09:23:14Z,Azure Machine Learning Development: 1 Basic Concepts,google-news,http://feedproxy.google.com/~r/avaxhome/wkEo/~3/EgTFWiw7PUs/Azure-Machine-Learning-Development-1-Basic-Concepts.html
2018-09-05T13:18:40Z,A&E - In Search Of: Artificial Intelligence (2018),google-news,http://feedproxy.google.com/~r/avaxhome/wkEo/~3/4IzvIUEyJHo/In.Search.Of.Artificial.Intelligence.720p2018.html
2018-09-05T16:16:47Z,Kira Systems closes $66 mln Series A with Insight Venture Partners,google-news,http://feedproxy.google.com/~r/pehub/blog/vcdeals/~3/itsdmql6C9E/
2018-09-13T16:59:00Z,What’s New in Civic Tech: Ohio Opioid Technology Challenge Announces Winners,google-news,http://feedproxy.google.com/~r/govtech/top_news/~3/Qf_FFlXyDV4/Whats-New-in-Civic-Tech-Ohio-Opioid-Technology-Challenge-Announces-Winners.html
2018-09-17T17:21:28Z,ANALISTA DE BUSINESS INTELLIGENCE Pleno (Cód: 2045) - 1 vaga em Curitiba/PR,google-news,http://feedproxy.google.com/~r/empregosti/~3/EIstvfUipm8/
2018-09-11T11:00:00Z,Reaching Out: 2nd Annual Government Experience Award Winners Embrace Citizens Where They Are,google-news,http://feedproxy.google.com/~r/govtech/top_news/~3/BAgCvF04X9Y/Government-Experience-Award-Winners-2018.html
2018-09-15T21:09:01Z,Show HN: Weather data created by phones for machine learning classifier training,google-news,https://play.google.com/store/apps/details?id=com.allclearweather.android&amp;hl=en_US
2018-09-26T15:00:00Z,Medical News Today: Your height may predict your risk of varicose veins,medical-news-today,https://www.medicalnewstoday.com/articles/323187.php
2018-09-25T14:00:00Z,A new blood test may detect sleep deprivation,medical-news-today,https://www.medicalnewstoday.com/articles/323166.php
2018-09-04T10:28:00Z,Watch now: Exploring the Future webinar,new-scientist,http://www.newscientist.com/article/2175641-watch-now-exploring-the-future-webinar/
2018-09-04T09:00:00Z,The real danger of deepfake videos is that we may question everything,new-scientist,https://www.newscientist.com/article/mg23931933-200-the-real-danger-of-deepfake-videos-is-that-we-may-question-everything/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-
2018-09-26T11:00:00Z,Mind-reading devices can now access your thoughts and dreams using AI,new-scientist,https://www.newscientist.com/article/mg23931972-500-mind-reading-devices-can-now-access-your-thoughts-and-dreams-using-ai/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-
2018-09-17T11:03:00Z,Revealed: What the UK public really thinks about the future of science,new-scientist,https://www.newscientist.com/article/2179920-revealed-what-the-uk-public-really-thinks-about-the-future-of-science/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-
2018-09-14T08:00:00Z,AI tries bad improv comedy to trick people into thinking it is human,new-scientist,http://www.newscientist.com/article/2179506-ai-tries-bad-improv-comedy-to-trick-people-into-thinking-it-is-human/
2018-09-13T09:00:00Z,Artificial intelligence is about to revolutionise warfare. Be afraid,new-scientist,https://www.newscientist.com/article/mg23931950-600-artificial-intelligence-is-about-to-revolutionise-warfare-be-afraid/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&utm_content=technology&campaign_id=RSS%7CNSNS-technology
2018-09-13T09:00:00Z,Artificial intelligence is about to revolutionise warfare. Be afraid,new-scientist,https://www.newscientist.com/article/mg23931950-600-artificial-intelligence-is-about-to-revolutionise-warfare-be-afraid/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-?cmpid=RSS|NSNS|2012-GLOBAL|magcontents
2018-09-10T10:00:00Z,We’re not unique – lots of species can recognise themselves,new-scientist,https://www.newscientist.com/article/mg23931942-800-were-not-unique-lots-of-species-can-recognise-themselves/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-
2018-09-22T14:00:00Z,"Don’t miss: A digital sidekick, culture of crystals and bits of bear",new-scientist,https://www.newscientist.com/article/mg23931961-500-dont-miss-a-digital-sidekick-culture-of-crystals-and-bits-of-bear/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-?cmpid=RSS|NSNS|2012-GLOBAL|magcontents
2018-09-24T10:00:00Z,People are more clued up about science than you might think,new-scientist,https://www.newscientist.com/article/2179920-revealed-what-the-uk-public-really-thinks-about-the-future-of-science
2018-09-22T14:00:00Z,"Don’t miss: A digital sidekick, culture of crystals and bits of bear",new-scientist,https://www.newscientist.com/article/mg23931961-500-dont-miss-a-digital-sidekick-culture-of-crystals-and-bits-of-bear/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&utm_content=space&campaign_id=RSS%7CNSNS-space
2018-09-25T11:00:00Z,AI eavesdrops on Borneo’s rainforests to check on biodiversity,new-scientist,http://www.newscientist.com/article/2179850-ai-eavesdrops-on-borneos-rainforests-to-check-on-biodiversity/
2018-09-12T10:00:00Z,"The Martians have landed in London, and they’re hogging the camera",new-scientist,http://www.newscientist.com/article/2179211-the-martians-have-landed-in-london-and-theyre-hogging-the-camera/
2018-09-04T09:00:00Z,The real danger of deepfake videos is that we may question everything,new-scientist,https://www.newscientist.com/article/mg23931933-200-the-real-danger-of-deepfake-videos-is-that-we-may-question-everything/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&utm_content=technology&campaign_id=RSS%7CNSNS-technology
2018-09-26T11:00:00Z,Mind-reading devices can now access your thoughts and dreams using AI,new-scientist,https://www.newscientist.com/article/mg23931972-500-mind-reading-devices-can-now-access-your-thoughts-and-dreams-using-ai/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&utm_content=technology&campaign_id=RSS%7CNSNS-technology
2018-09-04T09:00:00Z,The real danger of deepfake videos is that we may question everything,new-scientist,https://www.newscientist.com/article/mg23931933-200-the-real-danger-of-deepfake-videos-is-that-we-may-question-everything/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-?cmpid=RSS|NSNS|2012-GLOBAL|magcontents
2018-09-26T11:00:00Z,Mind-reading devices can now access your thoughts and dreams using AI,new-scientist,https://www.newscientist.com/article/mg23931972-500-mind-reading-devices-can-now-access-your-thoughts-and-dreams-using-ai/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-?cmpid=RSS|NSNS|2012-GLOBAL|magcontents
2018-09-18T08:00:00Z,Revealed: What the UK public really thinks about the future of science,new-scientist,https://www.newscientist.com/article/2179920-revealed-what-the-uk-public-really-thinks-about-the-future-of-science/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-?cmpid=RSS|NSNS|2012-GLOBAL|magcontents
2018-09-10T10:00:00Z,We’re not unique – lots of species can recognise themselves,new-scientist,https://www.newscientist.com/article/mg23931942-800-were-not-unique-lots-of-species-can-recognise-themselves/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-?cmpid=RSS|NSNS|2012-GLOBAL|magcontents
2018-09-13T09:00:00Z,Artificial intelligence is about to revolutionise warfare. Be afraid,new-scientist,https://www.newscientist.com/article/mg23931950-600-artificial-intelligence-is-about-to-revolutionise-warfare-be-afraid/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&utm_content=features&campaign_id=RSS%7CNSNS-features
2018-09-22T14:00:00Z,"Don’t miss: A digital sidekick, culture of crystals and bits of bear",new-scientist,https://www.newscientist.com/article/mg23931961-500-dont-miss-a-digital-sidekick-culture-of-crystals-and-bits-of-bear/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&utm_content=humans&campaign_id=RSS%7CNSNS-humans
2018-09-26T11:00:00Z,Mind-reading devices can now access your thoughts and dreams using AI,new-scientist,https://www.newscientist.com/article/mg23931972-500-mind-reading-devices-can-now-access-your-thoughts-and-dreams-using-ai/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&utm_content=features&campaign_id=RSS%7CNSNS-features
2018-09-13T12:00:00Z,Artificial intelligence is about to revolutionise warfare. Be afraid,new-scientist,https://www.newscientist.com/article/mg23931950-600-artificial-intelligence-is-about-to-revolutionise-warfare-be-afraid/?utm_campaign=RSS%7CNSNS&utm_source=NSNS&utm_medium=RSS&campaign_id=RSS%7CNSNS-
2018-09-21T12:00:00Z,Stupid AI: How humans can stop machines from falling for visual tricks,new-scientist,http://www.newscientist.com/article/2180331-stupid-ai-how-humans-can-stop-machines-from-falling-for-visual-tricks/
2018-09-24T19:00:42Z,Google is following Instagram and Snapchat with a big push into Stories,recode,https://www.recode.net/2018/9/24/17897196/google-stories-push-instagram-facebook-snapchat
2018-10-01T12:44:42Z,"Recode Daily: With the SEC off his back, Elon Musk can return his focus to Tesla",recode,https://www.recode.net/2018/10/1/17921534/tesla-elon-musk-sec-facebook-breach-apple-iphonex-faceid-linknyc-kiosk-bytedance-amazon-garage
2018-09-12T12:47:52Z,Recode Daily: New iPhones and more: It’s Apple launch day,recode,https://www.recode.net/2018/9/12/17848438/apple-livestream-iphone-twitter-facebook-ai-moderators-verizon-5g-gawker-blockchain-amazon-christmas
2018-09-25T14:56:21Z,AI-produced artwork is moving from the fringes into the high art world,recode,https://www.recode.net/2018/9/25/17888288/ai-art-christies-artwork-obvious-french-auction
2018-09-14T12:38:04Z,Recode Daily: Where in the world is Alphabet CEO Larry Page?,recode,https://www.recode.net/2018/9/14/17857834/larry-page-alphabet-bezos-philanthropy-salesforce-climate-change-cashierless-surroundables-vw-beetle
2018-09-17T10:15:03Z,"If they don’t want to lose their jobs to a machine, doctors will need to become compassionate ‘human connectors’",recode,https://www.recode.net/2018/9/17/17867990/kai-fu-lee-ai-superpowers-book-artificial-intelligence-jobs-doctors-kara-swisher-decode-podcast
2018-09-14T10:30:01Z,"Twitter CEO Jack Dorsey talked to NYU’s Jay Rosen for an hour, on the record. Read and listen to the full interview here.",recode,https://www.recode.net/2018/9/14/17857486/twitter-jack-dorsey-nyu-jay-rosen-bias-neutrality-presence-politics-recode-media-podcast
2018-09-24T10:15:01Z,"Big data could ‘stop famines from ever happening again,’ says World Bank Group President Jim Yong Kim",recode,https://www.recode.net/2018/9/24/17894440/jim-yong-kim-world-bank-group-famine-google-amazon-microsoft-data-famine-kara-swisher-podcast
2018-09-12T10:15:02Z,Is it time for a ‘slow food’ movement for the internet?,recode,https://www.recode.net/2018/9/12/17848368/nicole-wong-cto-google-twitter-slow-food-tech-internet-congress-regulation-kara-swisher-podcast
2018-09-13T10:15:02Z,"Why Roku isn’t afraid of competition from Apple, Google and Amazon",recode,https://www.recode.net/2018/9/13/17852908/roku-anthony-wood-apple-google-amazon-tv-competition-peter-kafka-media-podcast
2018-09-26T10:15:01Z,Wearables pioneer Jawbone is back with a new mission: Warning you about health problems you didn’t know you had,recode,https://www.recode.net/2018/9/26/17904022/jawbone-health-hosain-rahman-wearables-healthcare-salesforce-kara-swisher-decode-podcast
2018-09-12T10:15:02Z,Full Q&A: Former Google lawyer and deputy U.S. CTO Nicole Wong on Recode Decode,recode,https://www.recode.net/2018/9/12/17848384/nicole-wong-cto-lawyer-google-twitter-kara-swisher-decode-podcast-full-transcript
2018-09-17T13:41:06Z,Start experimenting with AI to improve your customer service today,techradar,https://www.techradar.com/news/start-experimenting-with-ai-to-improve-your-customer-service-today
2018-09-14T06:32:40Z,How AI can restore our forgotten past,techradar,https://www.techradar.com/news/how-ai-can-restore-our-forgotten-past
2018-09-27T14:36:16Z,Human plus AI – that’s how automation creates the real digital workforce,techradar,https://www.techradar.com/news/human-plus-ai-thats-how-automation-creates-the-real-digital-workforce
2018-09-21T09:39:03Z,Facebook’s long-awaited video chat device could be launched this month,techradar,https://www.techradar.com/news/facebooks-long-awaited-video-chat-device-could-be-launched-this-month
2018-09-04T09:26:27Z,"Huawei Watch 3 is in the works, but the company wants to improve AI first",techradar,https://www.techradar.com/news/huawei-watch-3-is-in-the-works-but-the-company-wants-to-improve-ai-first
2018-09-21T15:12:57Z,Android 9 Pie is now rolling out to the OnePlus 6,techradar,https://www.techradar.com/news/android-9-pie-is-now-rolling-out-to-the-oneplus-6
2018-09-19T11:01:37Z,Sony’s robot puppy Aibo is looking for a US forever home,techradar,https://www.techradar.com/news/sonys-robot-puppy-aibo-is-looking-for-a-us-forever-home
2018-09-19T10:55:26Z,Certification for AI technology could soon be a reality,techradar,https://www.techradar.com/news/certification-for-ai-technology-could-soon-be-a-reality
2018-09-26T19:41:32Z,Could 5G networks herald the arrival of a four-day work week?,techradar,https://www.techradar.com/news/could-5g-networks-herald-the-arrival-of-a-four-day-work-week
2018-09-27T04:15:39Z,Amazon Alexa is getting a dedicated 'whisper' mode,techradar,https://www.techradar.com/news/amazon-alexa-is-getting-a-dedicated-whisper-mode
2018-09-13T13:48:44Z,10 things you need to know about the new iPhones,techradar,https://www.techradar.com/news/10-things-you-need-to-know-about-the-new-iphones
2018-09-11T17:35:57Z,Best cloud databases of 2018,techradar,https://www.techradar.com/news/best-cloud-database
2018-09-27T18:30:01Z,How to successfully implement an AI system,techradar,https://www.techradar.com/news/how-to-successfully-implement-an-ai-system
2018-09-11T15:15:25Z,Best cloud logging services of 2018,techradar,https://www.techradar.com/news/best-cloud-logging-service
2018-09-03T15:30:34Z,"The TVs of IFA 2018: The best screens unveiled by Samsung, LG, Philips and Toshiba",techradar,https://www.techradar.com/news/the-tvs-of-ifa-2018-the-best-screens-unveiled-by-samsung-lg-philips-and-toshiba
2018-09-10T16:30:15Z,Understanding the power of Blockchain infused with AI,techradar,https://www.techradar.com/news/understanding-the-power-of-blockchain-infused-with-ai
2018-09-25T07:52:17Z,Behind the scenes: powering AI transformation with High Performance Computing,techradar,https://www.techradar.com/news/behind-the-scenes-powering-ai-transformation-with-high-performance-computing
2018-09-19T13:00:03Z,Nvidia GeForce RTX 2080 Ti,techradar,https://www.techradar.com/reviews/nvidia-geforce-rtx-2080-ti-review
2018-09-21T13:37:15Z,Avira Antivirus Pro 2019,techradar,https://www.techradar.com/reviews/avira-antivirus-pro-2019
2018-09-24T09:39:36Z,Deezer could make song playlists smarter with AI mood detection,techradar,https://www.techradar.com/news/deezer-could-make-song-playlists-smarter-with-ai-mood-detection
2018-09-16T09:30:25Z,Google's AI is now much better at recognizing songs that are playing,techradar,https://www.techradar.com/news/googles-ai-is-now-much-better-at-recognizing-songs-that-are-playing
2018-09-19T13:00:00Z,Nvidia GeForce RTX 2080,techradar,https://www.techradar.com/reviews/nvidia-geforce-rtx-2080
2018-09-18T14:34:45Z,"Get ready for 6G mobile networks: 1Tbps speeds, microsecond latency and AI optimisation",techradar,https://www.techradar.com/news/get-ready-for-6g-mobile-networks-1tbps-speeds-microsecond-latency-and-ai-optimisation
2018-09-30T22:36:57Z,The regional gap in AI adoption,techradar,https://www.techradar.com/news/the-regional-gap-in-ai-adoption
2018-09-18T09:29:29Z,Nvidia RTX 2080 Ti leaves Titan Xp in the dust in leaked Final Fantasy XV benchmarks,techradar,https://www.techradar.com/news/nvidia-rtx-2080-ti-leaves-titan-xp-in-the-dust-in-leaked-final-fantasy-xv-benchmarks
2018-10-01T13:57:33Z,Steak & chips: how IoT and machine learning will disrupt risk in animal insurance,techradar,https://www.techradar.com/news/steak-and-chips-how-iot-and-machine-learning-will-disrupt-risk-in-animal-insurance
2018-09-08T09:30:17Z,Charting the rise and rise of Ethereum,techradar,https://www.techradar.com/news/charting-the-rise-and-rise-of-ethereum
2018-09-17T16:54:39Z,Healthcare leads the way when it comes to AI investment,techradar,https://www.techradar.com/news/healthcare-leads-the-way-when-it-comes-to-ai-investment
2018-09-13T16:29:05Z,Consumers warming to AI in their everyday lives,techradar,https://www.techradar.com/news/consumers-warming-to-ai-in-their-everyday-lives
2018-09-24T15:30:07Z,Apple just bought Shazam,techradar,https://www.techradar.com/news/apple-just-bought-shazam
2018-09-05T15:18:05Z,OPPO’s Find X sets the industry trend with first of its pop-up camera technology,techradar,https://www.techradar.com/news/oppos-find-x-sets-the-industry-trend-with-first-of-its-pop-up-camera-technology
2018-09-20T09:11:53Z,Windows 10 October 2018 Update could lose one of its best features before release,techradar,https://www.techradar.com/news/windows-10-october-2018-update-could-lose-one-of-its-best-features-before-release
2018-09-30T11:31:09Z,Future battlefields: how the wars of tomorrow will be fought,techradar,https://www.techradar.com/news/future-battlefields-how-the-wars-of-tomorrow-will-be-fought
2018-09-12T20:22:50Z,10 things you need to know about the iPhone XS and iPhone XR launch,techradar,https://www.techradar.com/news/10-things-you-need-to-know-about-the-iphone-xs-and-iphone-xr-launch
2018-09-26T11:26:46Z,Sony to launch 12 more lenses in 2019,techradar,https://www.techradar.com/news/sony-to-launch-12-more-lenses-in-2019
2018-09-05T13:47:23Z,"Xiaomi Redmi 6A, Redmi 6 and Redmi 6 Pro launched in India",techradar,https://www.techradar.com/news/xiaomi-redmi-6a-redmi-6-and-redmi-6-pro-launched-in-india
2018-09-27T16:30:06Z,"Realme 2 Pro has a dewdrop notch and starts at ₹13,990",techradar,https://www.techradar.com/news/realme-2-pro-has-a-dewdrop-notch-and-starts-at-indian-rupee13990
2018-09-03T23:01:00Z,UK''s 'first' large-scale 5G hub to test digital health apps in 2019,techradar,https://www.techradar.com/news/uks-first-large-scale-5g-hub-to-test-digital-health-apps-in-2019
2018-09-18T08:00:11Z,LG ThinQs it's finally time to launch Google Assistant on its Aussie TVs,techradar,https://www.techradar.com/news/lg-thinqs-today-is-a-good-time-to-launch-google-assistant-on-its-tvs-in-australia
2018-09-17T06:21:02Z,OnePlus will add a smart TV to its lineup next year,techradar,https://www.techradar.com/news/oneplus-will-add-a-smart-tv-to-its-lineup-next-year
2018-09-10T09:47:07Z,Dispelling workplace productivity myths with UC,techradar,https://www.techradar.com/news/dispelling-workplace-productivity-myths-with-uc
2018-09-21T03:32:14Z,HUAWEI P20 Pro still tops the charts even after the launch of iPhone XS Max,techradar,https://www.techradar.com/news/huawei-p20-pro-still-tops-the-charts-even-after-the-launch-of-iphone-xs-max
2018-09-11T13:20:29Z,The forgotten history of the 800-year-old robot,techradar,https://www.techradar.com/news/the-forgotten-history-of-the-800-year-old-robot
2018-09-10T17:00:18Z,What will the office of tomorrow look like?,techradar,https://www.techradar.com/news/what-will-the-office-of-tomorrow-look-like
2018-09-28T11:40:21Z,The 10 best and würst things we saw at Photokina 2018,techradar,https://www.techradar.com/news/the-10-best-things-we-saw-at-photokina-2018
2018-09-13T10:14:38Z,Key camera features on the iPhone XS,techradar,https://www.techradar.com/news/key-camera-features-on-the-iphone-xs
2018-09-03T13:20:56Z,The best 8K TVs spotted at IFA 2018,techradar,https://www.techradar.com/news/the-best-8k-tvs-spotted-at-ifa-2018
2018-09-19T10:33:44Z,Kaspersky Anti-Virus 2019,techradar,https://www.techradar.com/reviews/kaspersky-antivirus-2019
2018-09-24T09:05:40Z,Making tax digital: the catalyst for digitisation,techradar,https://www.techradar.com/news/making-tax-digital-the-catalyst-for-digitisation
